MACH,WAFER_ID,Vf,TOUCHDOWN,PD,X_UM,Y_UM,TE_LABEL,TYPE,LDI_mA,dV/dI,dP/dI,d2V/dI2,d2P/dI2,FLAG,ITH
LIV_54,QCHZZ,1.692167,93,5.024892,-37216,-60482,63G09,BL LASER,31,0.0049520000000000675,0.30068300000000026,3.900000000012227e-05,0.0,,14.42552918879385
LIV_54,QCHZZ,1.69708,93,5.327219,-37216,-60482,63G09,BL LASER,32,0.004912999999999945,0.302327,-3.900000000012227e-05,0.0016439999999997568,,14.42552918879385
LIV_54,QCHZZ,1.701993,93,5.627902,-37216,-60482,63G09,BL LASER,33,0.004913000000000167,0.30068299999999937,2.220446049250313e-16,-0.001644000000000645,,14.42552918879385
LIV_54,QCHZZ,1.706906,93,5.931871,-37216,-60482,63G09,BL LASER,34,0.004912999999999945,0.3039690000000004,-2.220446049250313e-16,0.0032860000000010103,,14.42552918879385
LIV_54,QCHZZ,1.711819,93,6.234198,-37216,-60482,63G09,BL LASER,35,0.004912999999999945,0.302327,0.0,-0.0016420000000003654,,14.42552918879385
LIV_54,QCHZZ,1.716771,93,6.536524,-37216,-60482,63G09,BL LASER,36,0.0049520000000000675,0.3023259999999999,3.900000000012227e-05,-1.000000000139778e-06,,14.42552918879385
LIV_54,QCHZZ,1.721645,93,6.840493,-37216,-60482,63G09,BL LASER,37,0.004874000000000045,0.3039690000000004,-7.80000000000225e-05,0.0016430000000005052,,14.42552918879385
LIV_54,QCHZZ,1.726519,93,7.141176,-37216,-60482,63G09,BL LASER,38,0.004873999999999823,0.30068299999999937,-2.220446049250313e-16,-0.0032860000000010103,,14.42552918879385
LIV_54,QCHZZ,1.731432,93,7.446789,-37216,-60482,63G09,BL LASER,39,0.004913000000000167,0.30561300000000013,3.9000000000344315e-05,0.004930000000000767,,14.42552918879385
LIV_54,QCHZZ,1.736307,93,7.747472,-37216,-60482,63G09,BL LASER,40,0.004874999999999963,0.30068300000000026,-3.800000000020454e-05,-0.004929999999999879,,14.42552918879385
LIV_54,QCHZZ,1.74122,93,8.049798,-37216,-60482,63G09,BL LASER,41,0.004912999999999945,0.302325999999999,3.799999999998249e-05,0.0016429999999987288,,14.42552918879385
LIV_54,QCHZZ,1.746094,93,8.353768,-37216,-60482,63G09,BL LASER,42,0.004874000000000045,0.3039700000000014,-3.8999999999900226e-05,0.0016440000000024213,,14.42552918879385
LIV_54,QCHZZ,1.75093,93,8.657737,-37216,-60482,63G09,BL LASER,43,0.0048360000000000625,0.3039689999999986,-3.799999999998249e-05,-1.0000000028043132e-06,,14.42552918879385
LIV_54,QCHZZ,1.755765,93,8.96335,-37216,-60482,63G09,BL LASER,44,0.004834999999999923,0.305613000000001,-1.000000000139778e-06,0.0016440000000024213,,14.42552918879385
LIV_54,QCHZZ,1.760562,93,9.264033,-37216,-60482,63G09,BL LASER,45,0.00479699999999994,0.30068299999999937,-3.799999999998249e-05,-0.004930000000001655,,14.42552918879385
LIV_54,QCHZZ,1.765437,93,9.571288,-37216,-60482,63G09,BL LASER,46,0.004874999999999963,0.3072549999999996,7.80000000000225e-05,0.006572000000000244,,14.42552918879385
LIV_54,QCHZZ,1.770272,93,9.880187,-37216,-60482,63G09,BL LASER,47,0.004835000000000145,0.30889900000000026,-3.999999999981796e-05,0.001644000000000645,,14.42552918879385
LIV_54,QCHZZ,1.775108,93,10.185799,-37216,-60482,63G09,BL LASER,48,0.00483599999999984,0.305612,9.999999996956888e-07,-0.003287000000000262,,14.42552918879385
LIV_54,QCHZZ,1.779944,93,10.493055,-37216,-60482,63G09,BL LASER,49,0.0048360000000000625,0.30725600000000064,2.220446049250313e-16,0.001644000000000645,,14.42552918879385
LIV_54,QCHZZ,1.784741,93,10.798667,-37216,-60482,63G09,BL LASER,50,0.00479699999999994,0.305612,-3.900000000012227e-05,-0.001644000000000645,,14.42552918879385
LIV_54,QCHZZ,1.789577,93,11.10428,-37216,-60482,63G09,BL LASER,51,0.0048360000000000625,0.30561299999999925,3.900000000012227e-05,9.999999992515995e-07,,14.42552918879385
LIV_54,QCHZZ,1.794412,93,11.409892,-37216,-60482,63G09,BL LASER,52,0.004834999999999923,0.305612,-1.000000000139778e-06,-9.999999992515995e-07,,14.42552918879385
LIV_54,QCHZZ,1.799248,93,11.715505,-37216,-60482,63G09,BL LASER,53,0.0048360000000000625,0.305613000000001,1.000000000139778e-06,1.0000000010279564e-06,,14.42552918879385
LIV_54,QCHZZ,1.804045,93,12.021117,-37216,-60482,63G09,BL LASER,54,0.00479699999999994,0.305612,-3.900000000012227e-05,-1.0000000010279564e-06,,14.42552918879385
LIV_54,QCHZZ,1.808804,93,12.325086,-37216,-60482,63G09,BL LASER,55,0.00475900000000018,0.3039690000000004,-3.799999999976045e-05,-0.001642999999999617,,14.42552918879385
LIV_54,QCHZZ,1.813562,93,12.62577,-37216,-60482,63G09,BL LASER,56,0.004757999999999818,0.3006839999999986,-1.0000000003618226e-06,-0.0032850000000017587,,14.42552918879385
LIV_54,QCHZZ,1.818359,93,12.928096,-37216,-60482,63G09,BL LASER,57,0.004797000000000162,0.30232600000000076,3.9000000000344315e-05,0.0016420000000021417,,14.42552918879385
LIV_54,QCHZZ,1.823156,93,13.230422,-37216,-60482,63G09,BL LASER,58,0.00479699999999994,0.30232600000000076,-2.220446049250313e-16,0.0,,14.42552918879385
LIV_54,QCHZZ,1.827876,93,13.526176,-37216,-60482,63G09,BL LASER,59,0.0047200000000000575,0.29575399999999874,-7.699999999988272e-05,-0.006572000000002021,,14.42552918879385
LIV_54,QCHZZ,1.832557,93,13.82193,-37216,-60482,63G09,BL LASER,60,0.004680999999999935,0.2957540000000005,-3.900000000012227e-05,1.7763568394002505e-15,,14.42552918879385
LIV_54,QCHZZ,1.837277,93,14.117684,-37216,-60482,63G09,BL LASER,61,0.0047200000000000575,0.2957540000000005,3.900000000012227e-05,0.0,,14.42552918879385
LIV_54,QCHZZ,1.841997,93,14.410152,-37216,-60482,63G09,BL LASER,62,0.0047200000000000575,0.2924679999999995,0.0,-0.0032860000000010103,,14.42552918879385
LIV_54,QCHZZ,1.846678,93,14.705906,-37216,-60482,63G09,BL LASER,63,0.004680999999999935,0.2957540000000005,-3.900000000012227e-05,0.0032860000000010103,,14.42552918879385
LIV_54,QCHZZ,1.353776,94,0.020999,-37216,-60332,63G0C,BL LASER,1,0.007950032258064515,0.23685333870967742,-5.27263267429771e-05,0.000950010665972953,,14.23935455209475
LIV_54,QCHZZ,1.421013,94,0.022642,-37216,-60332,63G0C,BL LASER,2,0.06723699999999999,0.0016429999999999986,0.059286967741935474,-0.23521033870967742,,14.23935455209475
LIV_54,QCHZZ,1.459777,94,0.020999,-37216,-60332,63G0C,BL LASER,3,0.03876400000000002,-0.0016429999999999986,-0.02847299999999997,-0.0032859999999999973,,14.23935455209475
LIV_54,QCHZZ,1.484441,94,0.017713,-37216,-60332,63G0C,BL LASER,4,0.024663999999999797,-0.0032860000000000007,-0.014100000000000223,-0.001643000000000002,,14.23935455209475
LIV_54,QCHZZ,1.503348,94,0.012784,-37216,-60332,63G0C,BL LASER,5,0.018907000000000007,-0.004928999999999999,-0.00575699999999979,-0.0016429999999999986,,14.23935455209475
LIV_54,QCHZZ,1.519242,94,0.01114,-37216,-60332,63G0C,BL LASER,6,0.015894000000000075,-0.0016439999999999996,-0.0030129999999999324,0.0032849999999999997,,14.23935455209475
LIV_54,QCHZZ,1.53332,94,0.009497,-37216,-60332,63G0C,BL LASER,7,0.014078000000000035,-0.0016430000000000004,-0.0018160000000000398,9.999999999992654e-07,,14.23935455209475
LIV_54,QCHZZ,1.546046,94,0.007854,-37216,-60332,63G0C,BL LASER,8,0.012726000000000015,-0.0016430000000000004,-0.0013520000000000199,0.0,,14.23935455209475
LIV_54,QCHZZ,1.557806,94,0.004568,-37216,-60332,63G0C,BL LASER,9,0.011759999999999993,-0.003286,-0.0009660000000000224,-0.0016429999999999995,,14.23935455209475
LIV_54,QCHZZ,1.568832,94,0.007854,-37216,-60332,63G0C,BL LASER,10,0.01102599999999998,0.003286,-0.0007340000000000124,0.006572,,14.23935455209475
LIV_54,QCHZZ,1.579163,94,0.006211,-37216,-60332,63G0C,BL LASER,11,0.01033100000000009,-0.0016429999999999995,-0.0006949999999998902,-0.004928999999999999,,14.23935455209475
LIV_54,QCHZZ,1.588953,94,0.002925,-37216,-60332,63G0C,BL LASER,12,0.009789999999999965,-0.0032860000000000003,-0.0005410000000001247,-0.0016430000000000008,,14.23935455209475
LIV_54,QCHZZ,1.598279,94,0.000361,-37216,-60332,63G0C,BL LASER,13,0.009325999999999945,-0.0025640000000000003,-0.00046400000000001995,0.000722,,14.23935455209475
LIV_54,QCHZZ,1.607103,94,0.011863,-37216,-60332,63G0C,BL LASER,14,0.008823999999999943,0.011502,-0.0005020000000000024,0.014066,,14.23935455209475
LIV_54,QCHZZ,1.614073,94,0.118663,-37216,-60332,63G0C,BL LASER,15,0.006970000000000143,0.1068,-0.0018539999999998003,0.09529800000000001,,14.23935455209475
LIV_54,QCHZZ,1.61772,94,0.466995,-37216,-60332,63G0C,BL LASER,16,0.003646999999999956,0.348332,-0.003323000000000187,0.24153199999999997,,14.23935455209475
LIV_54,QCHZZ,1.622024,94,0.789038,-37216,-60332,63G0C,BL LASER,17,0.0043039999999998635,0.322043,0.0006569999999999077,-0.02628899999999995,,14.23935455209475
LIV_54,QCHZZ,1.626521,94,1.101223,-37216,-60332,63G0C,BL LASER,18,0.004497000000000195,0.31218500000000005,0.0001930000000003318,-0.009857999999999978,,14.23935455209475
LIV_54,QCHZZ,1.631173,94,1.410122,-37216,-60332,63G0C,BL LASER,19,0.0046519999999998785,0.30889900000000003,0.00015499999999968317,-0.003286000000000011,,14.23935455209475
LIV_54,QCHZZ,1.635902,94,1.714091,-37216,-60332,63G0C,BL LASER,20,0.004728999999999983,0.30396899999999993,7.700000000010476e-05,-0.004930000000000101,,14.23935455209475
LIV_54,QCHZZ,1.640708,94,2.01806,-37216,-60332,63G0C,BL LASER,21,0.004806000000000088,0.30396900000000016,7.700000000010476e-05,2.220446049250313e-16,,14.23935455209475
LIV_54,QCHZZ,1.645514,94,2.320387,-37216,-60332,63G0C,BL LASER,22,0.004805999999999866,0.302327,-2.220446049250313e-16,-0.0016420000000001433,,14.23935455209475
LIV_54,QCHZZ,1.650282,94,2.622713,-37216,-60332,63G0C,BL LASER,23,0.0047680000000001055,0.3023259999999999,-3.799999999976045e-05,-1.000000000139778e-06,,14.23935455209475
LIV_54,QCHZZ,1.655126,94,2.923396,-37216,-60332,63G0C,BL LASER,24,0.0048440000000000705,0.3006829999999998,7.599999999996498e-05,-0.001643000000000061,,14.23935455209475
LIV_54,QCHZZ,1.659971,94,3.225722,-37216,-60332,63G0C,BL LASER,25,0.004844999999999988,0.3023260000000003,9.999999999177334e-07,0.0016430000000005052,,14.23935455209475
LIV_54,QCHZZ,1.664778,94,3.526406,-37216,-60332,63G0C,BL LASER,26,0.004807000000000006,0.30068399999999995,-3.799999999998249e-05,-0.0016420000000003654,,14.23935455209475
LIV_54,QCHZZ,1.669584,94,3.828732,-37216,-60332,63G0C,BL LASER,27,0.004805999999999866,0.3023259999999999,-1.000000000139778e-06,0.0016419999999999213,,14.23935455209475
LIV_54,QCHZZ,1.674467,94,4.131058,-37216,-60332,63G0C,BL LASER,28,0.004882999999999971,0.3023260000000003,7.700000000010476e-05,4.440892098500626e-16,,14.23935455209475
LIV_54,QCHZZ,1.679273,94,4.430098,-37216,-60332,63G0C,BL LASER,29,0.004806000000000088,0.29903999999999975,-7.699999999988272e-05,-0.0032860000000005662,,14.23935455209475
LIV_54,QCHZZ,1.684118,94,4.732425,-37216,-60332,63G0C,BL LASER,30,0.004844999999999988,0.302327,3.8999999999900226e-05,0.003287000000000262,,14.23935455209475
LIV_54,QCHZZ,1.688924,94,5.034751,-37216,-60332,63G0C,BL LASER,31,0.004806000000000088,0.3023259999999999,-3.8999999999900226e-05,-1.000000000139778e-06,,14.23935455209475
LIV_54,QCHZZ,1.693731,94,5.335434,-37216,-60332,63G0C,BL LASER,32,0.004807000000000006,0.30068300000000026,9.999999999177334e-07,-0.001642999999999617,,14.23935455209475
LIV_54,QCHZZ,1.698537,94,5.634474,-37216,-60332,63G0C,BL LASER,33,0.004805999999999866,0.29903999999999975,-1.000000000139778e-06,-0.0016430000000005052,,14.23935455209475
LIV_54,QCHZZ,1.703382,94,5.938444,-37216,-60332,63G0C,BL LASER,34,0.004844999999999988,0.30396999999999963,3.900000000012227e-05,0.004929999999999879,,14.23935455209475
LIV_54,QCHZZ,1.708188,94,6.24077,-37216,-60332,63G0C,BL LASER,35,0.004806000000000088,0.30232600000000076,-3.8999999999900226e-05,-0.0016439999999988686,,14.23935455209475
LIV_54,QCHZZ,1.712955,94,6.543096,-37216,-60332,63G0C,BL LASER,36,0.004766999999999966,0.3023259999999999,-3.900000000012227e-05,-8.881784197001252e-16,,14.23935455209475
LIV_54,QCHZZ,1.717762,94,6.845422,-37216,-60332,63G0C,BL LASER,37,0.004807000000000006,0.3023259999999999,4.0000000000040004e-05,0.0,,14.23935455209475
LIV_54,QCHZZ,1.722529,94,7.151035,-37216,-60332,63G0C,BL LASER,38,0.004766999999999966,0.30561300000000013,-4.0000000000040004e-05,0.003287000000000262,,14.23935455209475
LIV_54,QCHZZ,1.727297,94,7.451718,-37216,-60332,63G0C,BL LASER,39,0.0047680000000001055,0.30068299999999937,1.000000000139778e-06,-0.004930000000000767,,14.23935455209475
LIV_54,QCHZZ,1.732064,94,7.752401,-37216,-60332,63G0C,BL LASER,40,0.004766999999999966,0.30068300000000026,-1.000000000139778e-06,8.881784197001252e-16,,14.23935455209475
LIV_54,QCHZZ,1.736832,94,8.054728,-37216,-60332,63G0C,BL LASER,41,0.0047679999999998834,0.3023270000000009,9.999999999177334e-07,0.001644000000000645,,14.23935455209475
LIV_54,QCHZZ,1.741599,94,8.355411,-37216,-60332,63G0C,BL LASER,42,0.004766999999999966,0.30068299999999937,-9.999999999177334e-07,-0.0016440000000015331,,14.23935455209475
LIV_54,QCHZZ,1.746367,94,8.65938,-37216,-60332,63G0C,BL LASER,43,0.0047680000000001055,0.3039690000000004,1.000000000139778e-06,0.0032860000000010103,,14.23935455209475
LIV_54,QCHZZ,1.751096,94,8.961706,-37216,-60332,63G0C,BL LASER,44,0.004728999999999983,0.302325999999999,-3.900000000012227e-05,-0.0016430000000013933,,14.23935455209475
LIV_54,QCHZZ,1.755786,94,9.260747,-37216,-60332,63G0C,BL LASER,45,0.004690000000000083,0.2990410000000008,-3.8999999999900226e-05,-0.003284999999998206,,14.23935455209475
LIV_54,QCHZZ,1.760515,94,9.563073,-37216,-60332,63G0C,BL LASER,46,0.004728999999999983,0.302325999999999,3.8999999999900226e-05,0.003284999999998206,,14.23935455209475
LIV_54,QCHZZ,1.765283,94,9.863756,-37216,-60332,63G0C,BL LASER,47,0.0047679999999998834,0.30068300000000114,3.8999999999900226e-05,-0.0016429999999978406,,14.23935455209475
LIV_54,QCHZZ,1.769973,94,10.167725,-37216,-60332,63G0C,BL LASER,48,0.004690000000000083,0.3039690000000004,-7.799999999980045e-05,0.003285999999999234,,14.23935455209475
LIV_54,QCHZZ,1.774702,94,10.471695,-37216,-60332,63G0C,BL LASER,49,0.004728999999999983,0.30396999999999963,3.8999999999900226e-05,9.999999992515995e-07,,14.23935455209475
LIV_54,QCHZZ,1.779392,94,10.774021,-37216,-60332,63G0C,BL LASER,50,0.004690000000000083,0.302325999999999,-3.8999999999900226e-05,-0.001644000000000645,,14.23935455209475
LIV_54,QCHZZ,1.784121,94,11.073061,-37216,-60332,63G0C,BL LASER,51,0.004728999999999983,0.29903999999999975,3.8999999999900226e-05,-0.003285999999999234,,14.23935455209475
LIV_54,QCHZZ,1.788773,94,11.367172,-37216,-60332,63G0C,BL LASER,52,0.0046519999999998785,0.2941110000000009,-7.700000000010476e-05,-0.004928999999998851,,14.23935455209475
LIV_54,QCHZZ,1.793502,94,11.667855,-37216,-60332,63G0C,BL LASER,53,0.004728999999999983,0.30068299999999937,7.700000000010476e-05,0.006571999999998468,,14.23935455209475
LIV_54,QCHZZ,1.798192,94,11.95868,-37216,-60332,63G0C,BL LASER,54,0.004690000000000083,0.2908249999999999,-3.8999999999900226e-05,-0.009857999999999478,,14.23935455209475
LIV_54,QCHZZ,1.802844,94,12.252791,-37216,-60332,63G0C,BL LASER,55,0.0046519999999998785,0.2941110000000009,-3.800000000020454e-05,0.0032860000000010103,,14.23935455209475
LIV_54,QCHZZ,1.807457,94,12.538686,-37216,-60332,63G0C,BL LASER,56,0.0046130000000002,0.285895,-3.899999999967818e-05,-0.00821600000000089,,14.23935455209475
LIV_54,QCHZZ,1.81207,94,12.821296,-37216,-60332,63G0C,BL LASER,57,0.004612999999999978,0.28261000000000003,-2.220446049250313e-16,-0.0032849999999999824,,14.23935455209475
LIV_54,QCHZZ,1.816683,94,13.105548,-37216,-60332,63G0C,BL LASER,58,0.004612999999999978,0.2842520000000004,0.0,0.0016420000000003654,,14.23935455209475
LIV_54,QCHZZ,1.821257,94,13.379942,-37216,-60332,63G0C,BL LASER,59,0.004573999999999856,0.27439399999999914,-3.900000000012227e-05,-0.009858000000001255,,14.23935455209475
LIV_54,QCHZZ,1.825948,94,13.652693,-37216,-60332,63G0C,BL LASER,60,0.004691000000000001,0.2727509999999995,0.00011700000000014477,-0.001642999999999617,,14.23935455209475
LIV_54,QCHZZ,1.830522,94,13.920515,-37216,-60332,63G0C,BL LASER,61,0.004574000000000078,0.26782200000000067,-0.00011699999999992272,-0.004928999999998851,,14.23935455209475
LIV_54,QCHZZ,1.835212,94,14.180121,-37216,-60332,63G0C,BL LASER,62,0.004690000000000083,0.2596059999999998,0.00011600000000000499,-0.00821600000000089,,14.23935455209475
LIV_54,QCHZZ,1.839903,94,14.429869,-37216,-60332,63G0C,BL LASER,63,0.004691000000000001,0.2497480000000003,9.999999999177334e-07,-0.009857999999999478,,14.23935455209475
LIV_54,QCHZZ,1.349802,95,0.022642,-37216,-60182,63G0F,BL LASER,1,0.00790485483870968,0.23237462903225808,-5.183636836628514e-05,0.0002802156607700358,,14.422290114489627
LIV_54,QCHZZ,1.416283,95,0.022642,-37216,-60182,63G0F,BL LASER,2,0.06648100000000001,0.0,0.05857614516129033,-0.23237462903225808,,14.422290114489627
LIV_54,QCHZZ,1.457981,95,0.020999,-37216,-60182,63G0F,BL LASER,3,0.04169800000000001,-0.0016429999999999986,-0.024783,-0.0016429999999999986,,14.422290114489627
LIV_54,QCHZZ,1.483659,95,0.01607,-37216,-60182,63G0F,BL LASER,4,0.02567800000000009,-0.004928999999999999,-0.016019999999999923,-0.0032860000000000007,,14.422290114489627
LIV_54,QCHZZ,1.502967,95,0.014427,-37216,-60182,63G0F,BL LASER,5,0.01930799999999988,-0.0016430000000000004,-0.006370000000000209,0.003285999999999999,,14.422290114489627
LIV_54,QCHZZ,1.518995,95,0.01114,-37216,-60182,63G0F,BL LASER,6,0.016028000000000153,-0.003287,-0.0032799999999997276,-0.0016439999999999996,,14.422290114489627
LIV_54,QCHZZ,1.533054,95,0.006211,-37216,-60182,63G0F,BL LASER,7,0.014058999999999822,-0.004929,-0.0019690000000003316,-0.0016420000000000002,,14.422290114489627
LIV_54,QCHZZ,1.545723,95,0.007854,-37216,-60182,63G0F,BL LASER,8,0.012669000000000041,0.0016429999999999995,-0.0013899999999997803,0.006572,,14.422290114489627
LIV_54,QCHZZ,1.557504,95,0.007854,-37216,-60182,63G0F,BL LASER,9,0.011781000000000041,0.0,-0.0008879999999999999,-0.0016429999999999995,,14.422290114489627
LIV_54,QCHZZ,1.568436,95,0.006211,-37216,-60182,63G0F,BL LASER,10,0.010931999999999942,-0.0016429999999999995,-0.0008490000000000997,-0.0016429999999999995,,14.422290114489627
LIV_54,QCHZZ,1.57875,95,0.006211,-37216,-60182,63G0F,BL LASER,11,0.010314000000000156,0.0,-0.0006179999999997854,0.0016429999999999995,,14.422290114489627
LIV_54,QCHZZ,1.588563,95,0.002925,-37216,-60182,63G0F,BL LASER,12,0.00981299999999985,-0.0032860000000000003,-0.0005010000000003068,-0.0032860000000000003,,14.422290114489627
LIV_54,QCHZZ,1.597796,95,0.001282,-37216,-60182,63G0F,BL LASER,13,0.009233000000000047,-0.0016430000000000001,-0.0005799999999998029,0.0016430000000000001,,14.422290114489627
LIV_54,QCHZZ,1.606605,95,0.011863,-37216,-60182,63G0F,BL LASER,14,0.008809000000000067,0.010581,-0.00042399999999997995,0.012224,,14.422290114489627
LIV_54,QCHZZ,1.613677,95,0.107161,-37216,-60182,63G0F,BL LASER,15,0.007071999999999967,0.09529800000000001,-0.0017370000000000996,0.08471700000000001,,14.422290114489627
LIV_54,QCHZZ,1.617313,95,0.448921,-37216,-60182,63G0F,BL LASER,16,0.0036359999999999726,0.34176,-0.0034359999999999946,0.24646200000000001,,14.422290114489627
LIV_54,QCHZZ,1.621528,95,0.770964,-37216,-60182,63G0F,BL LASER,17,0.00421500000000008,0.32204299999999997,0.0005790000000001072,-0.01971700000000004,,14.422290114489627
LIV_54,QCHZZ,1.626013,95,1.083149,-37216,-60182,63G0F,BL LASER,18,0.00448499999999985,0.31218499999999993,0.0002699999999997704,-0.009858000000000033,,14.422290114489627
LIV_54,QCHZZ,1.630614,95,1.388762,-37216,-60182,63G0F,BL LASER,19,0.004601000000000077,0.30561300000000013,0.00011600000000022703,-0.0065719999999998,,14.422290114489627
LIV_54,QCHZZ,1.635293,95,1.691088,-37216,-60182,63G0F,BL LASER,20,0.0046790000000001,0.3023259999999999,7.80000000000225e-05,-0.003287000000000262,,14.422290114489627
LIV_54,QCHZZ,1.64001,95,1.993414,-37216,-60182,63G0F,BL LASER,21,0.00471699999999986,0.3023260000000001,3.799999999976045e-05,2.220446049250313e-16,,14.422290114489627
LIV_54,QCHZZ,1.644804,95,2.295741,-37216,-60182,63G0F,BL LASER,22,0.004793999999999965,0.302327,7.700000000010476e-05,9.999999999177334e-07,,14.422290114489627
LIV_54,QCHZZ,1.649559,95,2.596424,-37216,-60182,63G0F,BL LASER,23,0.004755000000000065,0.3006829999999998,-3.8999999999900226e-05,-0.0016440000000002009,,14.422290114489627
LIV_54,QCHZZ,1.654315,95,2.895464,-37216,-60182,63G0F,BL LASER,24,0.0047559999999999825,0.2990400000000002,9.999999999177334e-07,-0.001642999999999617,,14.422290114489627
LIV_54,QCHZZ,1.659148,95,3.19779,-37216,-60182,63G0F,BL LASER,25,0.004833000000000087,0.3023259999999999,7.700000000010476e-05,0.003285999999999678,,14.422290114489627
LIV_54,QCHZZ,1.663903,95,3.500116,-37216,-60182,63G0F,BL LASER,26,0.004754999999999843,0.3023259999999999,-7.800000000024454e-05,0.0,,14.422290114489627
LIV_54,QCHZZ,1.668697,95,3.799157,-37216,-60182,63G0F,BL LASER,27,0.004794000000000187,0.29904100000000033,3.9000000000344315e-05,-0.0032849999999995383,,14.422290114489627
LIV_54,QCHZZ,1.673492,95,4.098197,-37216,-60182,63G0F,BL LASER,28,0.004794999999999883,0.29903999999999975,9.999999996956888e-07,-1.0000000005838672e-06,,14.422290114489627
LIV_54,QCHZZ,1.678247,95,4.400523,-37216,-60182,63G0F,BL LASER,29,0.004755000000000065,0.3023259999999999,-3.999999999981796e-05,0.003286000000000122,,14.422290114489627
LIV_54,QCHZZ,1.683041,95,4.701206,-37216,-60182,63G0F,BL LASER,30,0.004793999999999965,0.30068300000000026,3.8999999999900226e-05,-0.001642999999999617,,14.422290114489627
LIV_54,QCHZZ,1.687797,95,5.001889,-37216,-60182,63G0F,BL LASER,31,0.0047559999999999825,0.30068300000000026,-3.799999999998249e-05,0.0,,14.422290114489627
LIV_54,QCHZZ,1.692591,95,5.304216,-37216,-60182,63G0F,BL LASER,32,0.004793999999999965,0.302327,3.799999999998249e-05,0.0016439999999997568,,14.422290114489627
LIV_54,QCHZZ,1.697347,95,5.603256,-37216,-60182,63G0F,BL LASER,33,0.0047559999999999825,0.29903999999999975,-3.799999999998249e-05,-0.003287000000000262,,14.422290114489627
LIV_54,QCHZZ,1.702102,95,5.905582,-37216,-60182,63G0F,BL LASER,34,0.004755000000000065,0.3023259999999999,-9.999999999177334e-07,0.003286000000000122,,14.422290114489627
LIV_54,QCHZZ,1.706896,95,6.209551,-37216,-60182,63G0F,BL LASER,35,0.004793999999999965,0.3039690000000004,3.8999999999900226e-05,0.0016430000000005052,,14.422290114489627
LIV_54,QCHZZ,1.711652,95,6.511878,-37216,-60182,63G0F,BL LASER,36,0.0047559999999999825,0.302327,-3.799999999998249e-05,-0.0016420000000003654,,14.422290114489627
LIV_54,QCHZZ,1.716407,95,6.812561,-37216,-60182,63G0F,BL LASER,37,0.004755000000000065,0.30068299999999937,-9.999999999177334e-07,-0.001644000000000645,,14.422290114489627
LIV_54,QCHZZ,1.721086,95,7.114887,-37216,-60182,63G0F,BL LASER,38,0.004678999999999878,0.30232600000000076,-7.600000000018703e-05,0.0016430000000013933,,14.422290114489627
LIV_54,QCHZZ,1.725841,95,7.41557,-37216,-60182,63G0F,BL LASER,39,0.004755000000000065,0.30068299999999937,7.600000000018703e-05,-0.0016430000000013933,,14.422290114489627
LIV_54,QCHZZ,1.730597,95,7.717897,-37216,-60182,63G0F,BL LASER,40,0.0047559999999999825,0.302327,9.999999999177334e-07,0.001644000000000645,,14.422290114489627
LIV_54,QCHZZ,1.735314,95,8.023509,-37216,-60182,63G0F,BL LASER,41,0.004717000000000082,0.3056120000000009,-3.8999999999900226e-05,0.0032850000000008706,,14.422290114489627
LIV_54,QCHZZ,1.739992,95,8.325835,-37216,-60182,63G0F,BL LASER,42,0.00467799999999996,0.302325999999999,-3.900000000012227e-05,-0.0032860000000018985,,14.422290114489627
LIV_54,QCHZZ,1.744671,95,8.628162,-37216,-60182,63G0F,BL LASER,43,0.0046790000000001,0.302327,1.000000000139778e-06,1.0000000010279564e-06,,14.422290114489627
LIV_54,QCHZZ,1.749349,95,8.928845,-37216,-60182,63G0F,BL LASER,44,0.00467799999999996,0.30068300000000114,-1.000000000139778e-06,-0.0016439999999988686,,14.422290114489627
LIV_54,QCHZZ,1.753989,95,9.232814,-37216,-60182,63G0F,BL LASER,45,0.0046399999999999775,0.3039689999999986,-3.799999999998249e-05,0.0032859999999974576,,14.422290114489627
LIV_54,QCHZZ,1.758706,95,9.536784,-37216,-60182,63G0F,BL LASER,46,0.004717000000000082,0.3039700000000014,7.700000000010476e-05,1.0000000028043132e-06,,14.422290114489627
LIV_54,QCHZZ,1.763423,95,9.835824,-37216,-60182,63G0F,BL LASER,47,0.00471699999999986,0.29903999999999975,-2.220446049250313e-16,-0.004930000000001655,,14.422290114489627
LIV_54,QCHZZ,1.768101,95,10.146365,-37216,-60182,63G0F,BL LASER,48,0.00467799999999996,0.31054099999999885,-3.8999999999900226e-05,0.011500999999999095,,14.422290114489627
LIV_54,QCHZZ,1.772702,95,10.451978,-37216,-60182,63G0F,BL LASER,49,0.004601000000000077,0.305613000000001,-7.699999999988272e-05,-0.004927999999997823,,14.422290114489627
LIV_54,QCHZZ,1.777342,95,10.755947,-37216,-60182,63G0F,BL LASER,50,0.0046399999999999775,0.3039690000000004,3.8999999999900226e-05,-0.001644000000000645,,14.422290114489627
LIV_54,QCHZZ,1.78202,95,11.05663,-37216,-60182,63G0F,BL LASER,51,0.00467799999999996,0.30068299999999937,3.799999999998249e-05,-0.0032860000000010103,,14.422290114489627
LIV_54,QCHZZ,1.78666,95,11.358957,-37216,-60182,63G0F,BL LASER,52,0.0046399999999999775,0.302327,-3.799999999998249e-05,0.001644000000000645,,14.422290114489627
